date,track_id,track,race,distance_m,saddlecloth,place,margin_m,position_800m_m,wide_800m,position_400m_m,wide_400m,time,own_third_quarter_sec,own_fourth_quarter_sec,gain_loss_q2_q3_m,gain_loss_q3_finish_m
2024-01-26,H:cranbourne,Cranbourne,3,2080,8,1,0.0,0.0,0,0.0,0,2:36.90,29.0,31.4,0.0,0.0
2024-01-26,H:cranbourne,Cranbourne,4,1609,1,1,0.0,8.2,0,8.6,0,1:54.70,28.14,28.18,-0.4,8.6
2024-01-26,H:cranbourne,Cranbourne,4,1609,2,2,1.7,4.2,0,4.6,0,1:54.83,28.13,28.59,-0.4,2.9
2024-01-26,H:cranbourne,Cranbourne,4,1609,3,6,12.0,7.2,1,8.0,1,1:55.61,28.15,29.09,-0.8,-4.0
2024-01-26,H:cranbourne,Cranbourne,4,1609,4,3,2.5,0.0,0,0.0,0,1:54.89,28.1,28.98,0.0,-2.5
2024-01-26,H:cranbourne,Cranbourne,4,1609,5,4,8.5,3.2,1,3.6,1,1:55.34,28.12,29.15,-0.4,-4.9
2024-01-26,H:cranbourne,Cranbourne,4,1609,6,5,10.9,11.2,1,4.2,2,1:55.52,27.6,29.28,7.0,-6.7
2024-01-26,H:cranbourne,Cranbourne,5,1609,1,5,57.4,12.8,0,27.0,0,2:01.97,29.92,31.19,-14.2,-30.4
2024-01-26,H:cranbourne,Cranbourne,5,1609,2,2,9.8,8.4,0,10.2,0,1:58.35,29.03,28.97,-1.8,0.4
2024-01-26,H:cranbourne,Cranbourne,5,1609,3,3,10.0,4.4,0,4.8,0,1:58.36,28.93,29.37,-0.4,-5.2
2024-01-26,H:cranbourne,Cranbourne,5,1609,4,1,0.0,0.0,0,0.0,0,1:57.60,28.9,29.0,0.0,0.0
2024-01-26,H:cranbourne,Cranbourne,5,1609,6,7,63.2,9.0,1,15.6,1,2:02.41,29.37,32.43,-6.6,-47.6
2024-01-26,H:cranbourne,Cranbourne,5,1609,7,6,61.1,16.8,1,20.6,0,2:02.25,29.17,31.92,-3.8,-40.5
2024-01-26,H:cranbourne,Cranbourne,5,1609,8,4,24.8,13.0,1,0.0,1,1:59.49,27.96,30.79,13.0,-24.8
2024-01-26,H:cranbourne,Cranbourne,6,2080,1,3,1.3,4.4,0,4.8,0,2:37.80,30.32,28.15,-0.4,3.5
2024-01-26,H:cranbourne,Cranbourne,6,2080,2,6,7.3,8.4,0,8.6,0,2:38.24,30.31,28.31,-0.2,1.3
2024-01-26,H:cranbourne,Cranbourne,6,2080,4,5,3.6,8.0,1,2.2,1,2:37.97,29.88,28.5,5.8,-1.4
2024-01-26,H:cranbourne,Cranbourne,6,2080,5,1,0.0,12.2,1,6.8,1,2:37.70,29.89,27.92,5.4,6.8
2024-01-26,H:cranbourne,Cranbourne,6,2080,6,2,1.1,12.4,0,10.8,1,2:37.78,30.16,27.72,1.6,9.7
2024-01-26,H:cranbourne,Cranbourne,6,2080,7,4,2.6,0.0,0,0.0,0,2:37.89,30.31,28.58,0.0,-2.6
2024-01-26,H:cranbourne,Cranbourne,7,2080,1,4,13.7,4.0,0,4.2,0,2:38.36,28.91,30.3,-0.2,-9.5
2024-01-26,H:cranbourne,Cranbourne,7,2080,2,1,0.0,0.0,0,0.0,0,2:37.30,28.9,29.6,0.0,0.0
2024-01-26,H:cranbourne,Cranbourne,7,2080,3,3,12.8,8.0,0,10.8,0,2:38.29,29.1,29.75,-2.8,-2.0
2024-01-26,H:cranbourne,Cranbourne,7,2080,4,5,14.8,12.2,0,14.6,0,2:38.45,29.07,29.61,-2.4,-0.2
2024-01-26,H:cranbourne,Cranbourne,7,2080,5,6,31.3,17.2,0,15.8,1,2:39.73,28.78,30.74,1.4,-15.5
2024-01-26,H:cranbourne,Cranbourne,7,2080,6,2,12.4,3.6,1,2.6,1,2:38.26,28.82,30.32,1.0,-9.8
2024-01-26,H:cranbourne,Cranbourne,7,2080,7,7,91.1,8.2,1,10.8,1,2:44.37,29.02,35.51,-2.6,-80.3
2024-01-26,H:stawell,Stawell,1,2180,1,5,11.3,8.8,0,8.8,0,2:45.28,30.5,29.78,0.0,-2.5
2024-01-26,H:stawell,Stawell,1,2180,2,9,20.4,4.4,0,4.6,0,2:45.98,30.53,30.76,-0.2,-15.8
2024-01-26,H:stawell,Stawell,1,2180,3,3,5.8,6.4,1,1.0,2,2:44.85,30.1,29.95,5.4,-4.8
2024-01-26,H:stawell,Stawell,1,2180,4,6,13.9,19.8,1,7.2,1,2:45.48,29.57,30.09,12.6,-6.7
2024-01-26,H:stawell,Stawell,1,2180,5,8,16.5,0.0,0,0.0,0,2:45.68,30.52,30.81,0.0,-16.5
2024-01-26,H:stawell,Stawell,1,2180,6,7,15.0,2.2,1,0.6,1,2:45.56,30.4,30.66,1.6,-14.4
2024-01-26,H:stawell,Stawell,1,2180,7,1,0.0,15.6,1,9.8,2,2:44.40,30.06,28.88,5.8,9.8
2024-01-26,H:stawell,Stawell,1,2180,8,4,7.1,13.2,0,12.6,1,2:44.95,30.45,29.2,0.6,5.5
2024-01-26,H:stawell,Stawell,1,2180,9,2,0.4,11.2,1,5.8,2,2:44.43,30.09,29.2,5.4,5.4
2024-01-26,H:stawell,Stawell,2,1785,1,4,10.4,11.4,0,9.8,0,2:15.20,30.48,29.44,1.6,-0.6
2024-01-26,H:stawell,Stawell,2,1785,2,9,15.4,22.2,0,19.6,0,2:15.59,30.4,29.09,2.6,4.2
2024-01-26,H:stawell,Stawell,2,1785,4,1,0.0,0.0,0,0.0,0,2:14.40,30.6,29.4,0.0,0.0
2024-01-26,H:stawell,Stawell,2,1785,5,10,48.5,12.0,1,18.8,1,2:18.14,31.15,31.57,-6.8,-29.7
2024-01-26,H:stawell,Stawell,2,1785,6,7,11.7,7.4,1,9.4,1,2:15.30,30.75,29.57,-2.0,-2.3
2024-01-26,H:stawell,Stawell,2,1785,7,2,0.8,4.6,0,4.4,0,2:14.46,30.58,29.14,0.2,3.6
2024-01-26,H:stawell,Stawell,2,1785,8,5,11.5,16.0,1,13.4,2,2:15.29,30.4,29.26,2.6,1.9
2024-01-26,H:stawell,Stawell,2,1785,9,3,5.2,2.8,1,3.8,1,2:14.80,30.68,29.5,-1.0,-1.4
2024-01-26,H:stawell,Stawell,2,1785,10,6,11.7,22.0,1,18.0,2,2:15.30,30.29,28.94,4.0,6.3
2024-01-26,H:stawell,Stawell,2,1785,11,8,12.9,17.6,0,15.4,0,2:15.39,30.43,29.22,2.2,2.5
2024-01-26,H:stawell,Stawell,3,1785,1,7,50.7,4.4,0,10.4,0,2:17.26,31.69,33.67,-6.0,-40.3
2024-01-26,H:stawell,Stawell,3,1785,2,3,7.8,0.2,0,0.0,0,2:13.82,31.19,31.19,0.2,-7.8
2024-01-26,H:stawell,Stawell,3,1785,3,4,27.7,8.4,1,9.0,1,2:15.42,31.26,32.02,-0.6,-18.7
2024-01-26,H:stawell,Stawell,3,1785,4,6,32.5,13.0,1,17.0,0,2:15.80,31.52,31.78,-4.0,-15.5
2024-01-26,H:stawell,Stawell,3,1785,5,1,0.0,0.0,1,0.2,1,2:13.20,31.22,30.58,-0.2,0.2
2024-01-26,H:stawell,Stawell,3,1785,6,5,29.4,17.4,1,9.6,2,2:15.55,30.62,32.11,7.8,-19.8
2024-01-26,H:stawell,Stawell,3,1785,7,2,1.2,3.8,1,4.6,2,2:13.30,31.26,30.34,-0.8,3.4
2024-01-26,H:stawell,Stawell,3,1785,9,9,198.7,13.8,0,55.0,0,2:29.11,34.47,41.53,,
2024-01-26,H:stawell,Stawell,3,1785,11,8,72.9,32.0,0,30.0,0,2:19.04,31.08,33.86,2.0,-42.9
2024-01-26,H:stawell,Stawell,4,2180,1,5,40.0,11.6,0,9.6,1,2:55.16,31.02,31.41,2.0,-30.4
2024-01-26,H:stawell,Stawell,4,2180,2,2,23.5,13.2,1,10.4,2,2:53.90,30.92,30.15,2.8,-13.1
2024-01-26,H:stawell,Stawell,4,2180,3,4,27.6,4.2,0,4.2,0,2:54.21,31.16,30.9,0.0,-23.4
2024-01-26,H:stawell,Stawell,4,2180,4,6,42.2,0.0,0,0.0,0,2:55.33,31.2,32.26,0.0,-42.2
2024-01-26,H:stawell,Stawell,4,2180,5,7,78.1,30.6,0,50.0,0,2:58.08,32.62,31.24,-19.4,-28.1
2024-01-26,H:stawell,Stawell,4,2180,6,3,24.1,3.6,1,2.2,1,2:53.95,31.05,30.79,1.4,-21.9
2024-01-26,H:stawell,Stawell,4,2180,7,1,0.0,7.8,1,2.6,2,2:52.10,30.7,29.01,5.2,2.6
2024-01-26,H:stawell,Stawell,5,2180,1,4,9.2,4.4,0,4.8,0,2:45.90,29.13,29.52,-0.4,-4.4
2024-01-26,H:stawell,Stawell,5,2180,2,2,0.4,0.4,0,0.0,0,2:45.23,29.07,29.23,0.4,-0.4
2024-01-26,H:stawell,Stawell,5,2180,3,10,41.6,9.2,0,13.4,0,2:48.39,29.4,31.25,-4.2,-28.2
2024-01-26,H:stawell,Stawell,5,2180,4,9,31.4,4.4,1,7.0,1,2:47.60,29.29,30.97,-2.6,-24.4
2024-01-26,H:stawell,Stawell,5,2180,5,7,20.4,13.8,0,15.8,1,2:46.76,29.24,29.53,-2.0,-4.6
2024-01-26,H:stawell,Stawell,5,2180,6,8,21.8,9.4,2,7.4,2,2:46.87,28.95,30.25,2.0,-14.4
2024-01-26,H:stawell,Stawell,5,2180,7,6,19.6,13.2,2,11.0,2,2:46.70,28.94,29.82,2.2,-8.6
2024-01-26,H:stawell,Stawell,5,2180,8,5,12.3,4.8,2,2.4,2,2:46.14,28.92,29.92,2.4,-9.9
2024-01-26,H:stawell,Stawell,5,2180,9,3,7.1,9.2,1,11.0,1,2:45.74,29.23,28.92,-1.8,3.9
2024-01-26,H:stawell,Stawell,5,2180,10,1,0.0,0.0,1,0.6,1,2:45.20,29.14,29.16,-0.6,0.6
2024-01-26,H:stawell,Stawell,6,1785,1,4,27.3,0.0,0,2.8,0,2:13.72,30.74,31.4,-2.8,-24.5
2024-01-26,H:stawell,Stawell,6,1785,3,8,31.6,4.0,0,8.6,0,2:14.05,30.87,31.29,-4.6,-23.0
2024-01-26,H:stawell,Stawell,6,1785,4,5,28.3,8.4,1,13.2,1,2:13.80,30.88,30.71,-4.8,-15.1
2024-01-26,H:stawell,Stawell,6,1785,5,3,24.2,4.4,1,6.2,1,2:13.48,30.65,30.92,-1.8,-18.0
2024-01-26,H:stawell,Stawell,6,1785,6,1,0.0,0.4,1,0.0,1,2:11.60,30.47,29.6,0.4,0.0
2024-01-26,H:stawell,Stawell,6,1785,7,6,29.5,12.4,0,20.4,0,2:13.89,31.11,30.27,-8.0,-9.1
2024-01-26,H:stawell,Stawell,6,1785,8,10,36.3,8.2,0,16.2,0,2:14.42,31.12,31.08,-8.0,-20.1
2024-01-26,H:stawell,Stawell,6,1785,9,9,34.4,12.4,1,17.6,1,2:14.27,30.91,30.84,-5.2,-16.8
2024-01-26,H:stawell,Stawell,6,1785,10,7,30.7,16.6,1,6.6,2,2:13.98,29.78,31.37,10.0,-24.1
2024-01-26,H:stawell,Stawell,6,1785,11,2,2.1,11.8,2,1.6,2,2:11.76,29.74,29.64,10.2,-0.5
2024-01-26,H:stawell,Stawell,7,1785,1,10,39.9,4.4,0,10.2,0,2:14.66,30.04,31.36,-5.8,-29.7
2024-01-26,H:stawell,Stawell,7,1785,2,1,0.0,0.0,0,0.0,0,2:11.60,29.6,29.2,0.0,0.0
2024-01-26,H:stawell,Stawell,7,1785,3,7,10.9,10.4,1,12.0,2,2:12.43,29.72,29.12,-1.6,1.1
2024-01-26,H:stawell,Stawell,7,1785,4,9,27.7,13.4,0,17.2,0,2:13.72,29.88,29.96,-3.8,-10.5
2024-01-26,H:stawell,Stawell,7,1785,5,3,1.7,5.4,1,8.2,2,2:11.73,29.8,28.73,-2.8,6.5
2024-01-26,H:stawell,Stawell,7,1785,6,2,1.4,1.6,1,4.2,1,2:11.71,29.79,29.0,-2.6,2.8
2024-01-26,H:stawell,Stawell,7,1785,7,8,13.6,22.4,2,20.2,2,2:12.64,29.44,28.72,2.2,6.6
2024-01-26,H:stawell,Stawell,7,1785,8,6,8.9,18.2,2,16.2,2,2:12.28,29.45,28.67,2.0,7.3
2024-01-26,H:stawell,Stawell,7,1785,9,4,4.6,8.8,0,11.8,1,2:11.95,29.82,28.68,-3.0,7.2
2024-01-26,H:stawell,Stawell,7,1785,10,5,7.4,15.0,1,16.6,1,2:12.17,29.71,28.53,-1.6,9.2
2024-01-26,H:stawell,Stawell,8,2180,1,4,12.0,4.2,0,5.8,0,2:42.99,28.41,28.74,-1.6,-6.2
2024-01-26,H:stawell,Stawell,8,2180,2,6,19.1,7.4,1,12.6,1,2:43.52,28.67,28.76,-5.2,-6.5
2024-01-26,H:stawell,Stawell,8,2180,3,1,0.0,0.0,0,0.0,0,2:42.10,28.3,28.3,0.0,0.0
2024-01-26,H:stawell,Stawell,8,2180,4,3,7.2,8.2,0,10.6,0,2:42.64,28.47,28.06,-2.4,3.4
2024-01-26,H:stawell,Stawell,8,2180,5,5,12.0,11.6,1,16.0,2,2:42.99,28.61,28.02,-4.4,4.0
2024-01-26,H:stawell,Stawell,8,2180,6,2,3.9,2.6,1,3.6,1,2:42.39,28.37,28.32,-1.0,-0.3
2024-01-26,H:stawell,Stawell,8,2180,7,7,21.6,13.2,0,16.0,0,2:43.71,28.5,28.69,-2.8,-5.6
2024-01-27,H:melton,Melton,1,2240,1,5,14.2,4.7,0,5.0,0,2:44.40,28.21,27.86,-0.3,-9.2
2024-01-27,H:melton,Melton,1,2240,2,6,15.2,10.9,1,9.7,1,2:44.47,28.11,27.6,1.2,-5.5
2024-01-27,H:melton,Melton,1,2240,3,1,0.0,0.0,0,0.0,0,2:43.34,28.2,27.14,0.0,0.0
2024-01-27,H:melton,Melton,1,2240,4,8,16.6,6.9,1,5.3,1,2:44.57,28.08,28.0,1.6,-11.3
2024-01-27,H:melton,Melton,1,2240,5,7,15.8,24.9,1,13.0,2,2:44.52,27.35,27.43,11.9,-2.8
2024-01-27,H:melton,Melton,1,2240,6,10,25.2,2.7,1,1.4,1,2:45.22,28.11,28.92,1.3,-23.8
2024-01-27,H:melton,Melton,1,2240,7,11,57.8,24.0,0,18.0,1,2:47.65,27.76,30.21,-39.8,
2024-01-27,H:melton,Melton,1,2240,8,3,10.3,8.6,0,9.3,0,2:44.11,28.24,27.27,-0.7,-1.0
2024-01-27,H:melton,Melton,1,2240,9,2,3.5,14.8,1,2.8,2,2:43.60,27.35,27.21,12.0,-0.7
2024-01-27,H:melton,Melton,1,2240,10,4,10.4,20.0,1,6.8,2,2:44.12,27.26,27.46,13.2,-3.6
2024-01-27,H:melton,Melton,1,2240,11,9,16.7,13.6,0,15.1,0,2:44.59,28.29,27.35,-1.5,-1.6
2024-01-27,H:melton,Melton,2,2240,1,9,28.9,0.0,0,0.0,0,2:47.23,28.5,31.53,0.0,-28.9
2024-01-27,H:melton,Melton,2,2240,2,10,32.2,10.8,1,8.3,1,2:47.47,28.34,31.17,2.5,-23.9
2024-01-27,H:melton,Melton,2,2240,3,6,10.6,8.4,0,7.9,0,2:45.86,28.47,29.59,0.5,-2.7
2024-01-27,H:melton,Melton,2,2240,4,8,24.5,13.2,0,13.1,0,2:46.90,28.5,30.26,0.1,-11.4
2024-01-27,H:melton,Melton,2,2240,5,4,3.1,6.6,1,4.7,1,2:45.30,28.37,29.26,1.9,1.6
2024-01-27,H:melton,Melton,2,2240,6,1,0.0,21.6,2,11.6,2,2:45.07,27.81,28.54,10.0,11.6
2024-01-27,H:melton,Melton,2,2240,7,7,17.2,2.3,1,0.5,1,2:46.35,28.38,30.61,1.8,-16.7
2024-01-27,H:melton,Melton,2,2240,8,3,1.7,3.8,0,3.8,0,2:45.20,28.5,29.23,0.0,2.1
2024-01-27,H:melton,Melton,2,2240,9,5,6.2,15.0,1,7.8,2,2:45.54,28.0,29.28,7.2,1.6
2024-01-27,H:melton,Melton,2,2240,10,2,1.5,19.8,1,12.1,1,2:45.18,27.97,28.61,7.7,10.6
2024-01-27,H:melton,Melton,3,1200,1,6,12.3,4.7,0,4.3,0,1:25.32,29.87,27.12,0.4,-8.0
2024-01-27,H:melton,Melton,3,1200,2,7,25.7,9.5,1,8.1,1,1:26.32,29.8,27.85,1.4,-17.6
2024-01-27,H:melton,Melton,3,1200,3,8,29.7,21.8,0,11.4,0,1:26.62,29.18,27.92,10.4,-18.3
2024-01-27,H:melton,Melton,3,1200,4,4,3.8,0.0,0,0.0,0,1:24.69,29.9,26.79,0.0,-3.8
2024-01-27,H:melton,Melton,3,1200,5,5,6.9,4.7,1,1.8,1,1:24.92,29.7,26.89,2.9,-5.1
2024-01-27,H:melton,Melton,3,1200,6,2,1.7,13.3,1,2.8,2,1:24.53,29.16,26.44,10.5,1.1
2024-01-27,H:melton,Melton,3,1200,7,1,0.0,17.6,1,7.1,2,1:24.40,29.16,26.01,10.5,7.1
2024-01-27,H:melton,Melton,3,1200,9,3,3.4,21.5,1,11.1,2,1:24.66,29.17,25.99,10.4,7.7
2024-01-27,H:melton,Melton,4,2240,2,5,24.0,13.3,0,12.9,0,2:48.79,29.33,27.69,0.4,-11.1
2024-01-27,H:melton,Melton,4,2240,3,3,9.2,9.2,0,8.6,0,2:47.68,29.33,26.88,0.6,-0.6
2024-01-27,H:melton,Melton,4,2240,4,4,12.3,4.5,0,3.9,0,2:47.91,29.34,27.44,0.6,-8.4
2024-01-27,H:melton,Melton,4,2240,5,1,0.0,0.0,0,0.0,0,2:47.00,29.4,26.8,0.0,0.0
2024-01-27,H:melton,Melton,4,2240,6,2,2.3,13.2,1,3.3,1,2:47.17,28.66,26.74,9.9,1.0
2024-01-27,H:melton,Melton,5,2240,1,1,0.0,4.3,0,3.8,0,2:39.32,27.96,26.46,0.5,3.8
2024-01-27,H:melton,Melton,5,2240,2,4,9.0,0.0,0,0.0,0,2:40.00,28.0,27.4,0.0,-9.0
2024-01-27,H:melton,Melton,5,2240,3,5,11.6,12.5,0,12.0,0,2:40.19,27.95,26.77,0.5,0.4
2024-01-27,H:melton,Melton,5,2240,4,8,52.1,4.4,1,2.4,1,2:43.21,27.86,30.45,2.0,-49.7
2024-01-27,H:melton,Melton,5,2240,6,7,16.6,17.2,0,17.1,0,2:40.56,27.96,26.8,0.1,0.5
2024-01-27,H:melton,Melton,5,2240,7,6,13.2,12.9,1,10.3,1,2:40.31,27.8,27.01,2.6,-2.9
2024-01-27,H:melton,Melton,5,2240,8,2,0.2,8.7,1,6.3,1,2:39.34,27.82,26.31,2.4,6.1
2024-01-27,H:melton,Melton,5,2240,9,3,5.8,8.6,0,8.2,0,2:39.76,27.96,26.6,0.4,2.4
2024-01-27,H:melton,Melton,6,1720,1,8,9.4,3.9,0,4.0,0,2:02.14,27.8,27.67,-0.1,-5.4
2024-01-27,H:melton,Melton,6,1720,2,3,0.5,0.0,0,0.0,0,2:01.50,27.8,27.3,0.0,-0.5
2024-01-27,H:melton,Melton,6,1720,3,1,0.0,0.5,1,0.4,1,2:01.44,27.79,27.22,0.1,0.4
2024-01-27,H:melton,Melton,6,1720,4,7,6.9,17.5,1,14.6,1,2:01.95,27.59,26.75,2.9,7.7
2024-01-27,H:melton,Melton,6,1720,5,6,6.8,8.8,1,8.0,1,2:01.95,27.74,27.2,0.8,1.2
2024-01-27,H:melton,Melton,6,1720,6,4,5.4,12.6,0,12.7,0,2:01.84,27.8,26.77,-0.1,7.3
2024-01-27,H:melton,Melton,6,1720,7,9,10.8,16.9,0,17.1,0,2:02.24,27.8,26.87,-0.2,6.3
2024-01-27,H:melton,Melton,6,1720,8,5,6.8,8.7,0,8.8,0,2:01.94,27.8,27.14,-0.1,2.0
2024-01-27,H:melton,Melton,6,1720,9,2,0.4,4.4,1,3.9,1,2:01.48,27.76,27.01,0.5,3.5
2024-01-27,H:melton,Melton,6,1720,11,10,21.3,13.0,1,12.1,2,2:03.03,27.73,28.01,0.9,-9.2
2024-01-27,H:melton,Melton,7,1720,1,1,0.0,0.0,0,0.0,0,2:01.05,28.6,27.15,0.0,0.0
2024-01-27,H:melton,Melton,7,1720,2,4,12.7,10.4,1,9.6,1,2:02.00,28.53,27.43,0.8,-3.1
2024-01-27,H:melton,Melton,7,1720,4,7,33.4,6.1,1,5.7,1,2:03.54,28.56,29.24,0.4,-27.7
2024-01-27,H:melton,Melton,7,1720,5,6,17.1,2.3,1,1.0,1,2:02.32,28.5,28.35,1.3,-16.1
2024-01-27,H:melton,Melton,7,1720,6,8,43.2,14.6,1,7.7,2,2:04.27,28.1,29.84,6.9,-35.5
2024-01-27,H:melton,Melton,7,1720,7,5,16.7,18.9,1,12.1,2,2:02.28,28.09,27.55,6.8,-4.6
2024-01-27,H:melton,Melton,7,1720,8,2,1.7,4.2,0,4.9,0,2:01.17,28.64,26.93,-0.7,3.2
2024-01-27,H:melton,Melton,7,1720,9,3,3.6,8.4,0,9.0,0,2:01.32,28.62,26.8,-0.6,5.4
2024-01-27,H:melton,Melton,8,2240,2,9,8.7,10.0,0,10.7,1,2:42.37,27.17,28.43,-0.7,2.0
2024-01-27,H:melton,Melton,8,2240,3,7,5.1,12.9,1,11.6,2,2:42.10,27.03,28.1,1.3,6.5
2024-01-27,H:melton,Melton,8,2240,4,8,6.3,17.3,1,15.4,2,2:42.19,27.0,27.93,1.9,9.1
2024-01-27,H:melton,Melton,8,2240,5,2,0.8,5.5,0,3.9,0,2:41.79,27.0,28.32,1.6,3.1
2024-01-27,H:melton,Melton,8,2240,6,11,11.4,13.8,0,14.7,1,2:42.56,27.19,28.34,-0.9,
2024-01-27,H:melton,Melton,8,2240,7,4,2.8,0.0,0,0.0,0,2:41.93,27.1,28.73,0.0,-2.8
2024-01-27,H:melton,Melton,8,2240,8,10,10.7,3.5,1,1.0,1,2:42.52,26.93,29.25,2.5,-9.7
2024-01-27,H:melton,Melton,8,2240,9,1,0.0,8.0,1,5.8,1,2:41.72,26.96,28.12,2.2,5.8
2024-01-27,H:melton,Melton,8,2240,10,6,4.2,22.2,1,12.9,3,2:42.04,26.5,27.95,9.3,8.7
2024-01-27,H:melton,Melton,8,2240,11,5,3.6,30.7,1,21.2,1,2:41.99,26.5,27.32,9.5,17.6
2024-01-27,H:melton,Melton,8,2240,12,3,1.5,26.7,1,17.1,3,2:41.83,26.48,27.45,9.6,15.6
2024-01-27,H:melton,Melton,9,1720,2,5,28.2,14.3,0,23.5,1,2:06.78,29.67,29.68,-9.2,-4.7
2024-01-27,H:melton,Melton,9,1720,3,8,39.4,10.6,0,19.8,0,2:07.62,29.67,30.79,-9.2,-19.6
2024-01-27,H:melton,Melton,9,1720,4,6,28.5,5.9,1,8.3,1,2:06.81,29.17,30.81,-2.4,-20.2
2024-01-27,H:melton,Melton,9,1720,5,7,31.1,5.0,0,14.3,1,2:07.00,29.67,30.57,-9.3,-16.8
2024-01-27,H:melton,Melton,9,1720,6,10,49.6,0.0,0,12.4,0,2:08.38,29.9,32.08,-12.4,-37.2
2024-01-27,H:melton,Melton,9,1720,7,1,0.0,1.9,1,0.0,0,2:04.68,28.87,29.28,1.9,0.0
2024-01-27,H:melton,Melton,9,1720,8,9,48.4,19.4,0,21.6,2,2:08.28,29.17,31.31,-2.2,-26.8
2024-01-27,H:melton,Melton,9,1720,9,3,10.0,10.6,1,6.5,2,2:05.43,28.7,29.56,4.1,-3.5
2024-01-27,H:melton,Melton,9,1720,10,2,5.4,15.2,1,11.4,2,2:05.09,28.73,28.86,3.8,6.0
2024-01-27,H:melton,Melton,9,1720,11,4,17.5,19.0,1,15.6,2,2:05.99,28.76,29.46,3.4,-1.9
2024-01-29,H:melton,Melton,1,1720,1,5,41.5,8.8,0,12.3,0,2:06.29,29.04,30.51,-3.5,-29.2
2024-01-29,H:melton,Melton,1,1720,2,4,35.5,4.2,0,8.1,0,2:05.84,29.07,30.37,-3.9,-27.4
2024-01-29,H:melton,Melton,1,1720,4,3,32.2,0.0,0,2.4,0,2:05.59,28.97,30.52,-2.4,-29.8
2024-01-29,H:melton,Melton,1,1720,5,6,59.5,14.0,0,24.0,0,2:07.62,29.5,31.02,-10.0,-35.5
2024-01-29,H:melton,Melton,1,1720,6,1,0.0,7.9,1,0.0,1,2:03.20,28.23,28.3,7.9,0.0
2024-01-29,H:melton,Melton,1,1720,7,2,15.5,13.1,1,6.6,1,2:04.35,28.33,28.98,6.5,-8.9
2024-01-29,H:melton,Melton,2,2240,1,8,126.9,71.9,0,84.5,0,2:59.29,31.03,32.56,-12.6,-42.4
2024-01-29,H:melton,Melton,2,2240,2,4,6.1,4.9,0,4.1,0,2:50.07,30.13,29.27,0.8,-2.0
2024-01-29,H:melton,Melton,2,2240,3,6,11.5,15.5,1,12.2,1,2:50.48,29.93,29.08,3.3,0.7
2024-01-29,H:melton,Melton,2,2240,4,3,5.4,0.0,0,0.0,0,2:50.01,30.2,29.51,0.0,-5.4
2024-01-29,H:melton,Melton,2,2240,5,2,1.9,6.2,1,2.7,1,2:49.75,29.93,29.05,3.5,0.8
2024-01-29,H:melton,Melton,2,2240,6,1,0.0,11.1,1,5.9,2,2:49.60,29.8,28.66,5.2,5.9
2024-01-29,H:melton,Melton,2,2240,7,7,33.0,13.7,0,12.2,0,2:52.12,30.07,30.72,1.5,-20.8
2024-01-29,H:melton,Melton,2,2240,8,5,7.2,9.3,0,8.1,0,2:50.15,30.1,29.05,1.2,0.9
2024-01-29,H:melton,Melton,3,1720,1,2,7.1,4.0,0,4.2,0,2:02.33,29.12,28.73,-0.2,-2.9
2024-01-29,H:melton,Melton,3,1720,2,8,19.2,16.2,1,11.7,1,2:03.24,28.8,29.1,4.5,-7.5
2024-01-29,H:melton,Melton,3,1720,3,7,16.7,7.1,1,7.5,2,2:03.05,29.14,29.22,-0.4,-9.2
2024-01-29,H:melton,Melton,3,1720,4,6,15.9,21.4,0,17.7,0,2:02.99,28.87,28.42,3.7,1.8
2024-01-29,H:melton,Melton,3,1720,6,1,0.0,0.0,0,0.0,0,2:01.80,29.1,28.5,0.0,0.0
2024-01-29,H:melton,Melton,3,1720,7,4,10.4,10.9,1,7.4,3,2:02.58,28.87,28.75,3.5,-3.0
2024-01-29,H:melton,Melton,3,1720,8,3,9.8,9.0,0,8.4,0,2:02.53,29.07,28.63,0.6,-1.4
2024-01-29,H:melton,Melton,3,1720,9,10,41.9,1.9,1,5.6,1,2:04.94,29.36,31.24,-3.7,-36.3
2024-01-29,H:melton,Melton,3,1720,10,5,11.3,13.8,0,12.2,0,2:02.65,29.0,28.48,1.6,0.9
2024-01-29,H:melton,Melton,3,1720,11,9,20.6,20.5,1,13.1,2,2:03.34,28.6,29.11,7.4,-7.5
2024-01-29,H:melton,Melton,4,1720,1,8,24.9,9.6,0,9.1,0,2:07.29,29.26,30.23,0.5,-15.8
2024-01-29,H:melton,Melton,4,1720,2,9,26.2,15.5,1,13.7,2,2:07.39,29.17,30.0,1.8,-12.5
2024-01-29,H:melton,Melton,4,1720,3,4,3.4,4.5,0,4.1,0,2:05.66,29.27,28.96,0.4,0.7
2024-01-29,H:melton,Melton,4,1720,5,10,114.2,66.3,0,74.9,0,2:14.09,29.9,32.26,-8.6,-39.3
2024-01-29,H:melton,Melton,4,1720,6,1,0.0,6.4,1,4.1,2,2:05.40,29.13,28.71,2.3,4.1
2024-01-29,H:melton,Melton,4,1720,7,2,2.3,0.0,0,0.0,0,2:05.58,29.3,29.18,0.0,-2.3
2024-01-29,H:melton,Melton,4,1720,8,6,16.1,13.4,0,12.4,1,2:06.63,29.22,29.33,1.0,-3.7
2024-01-29,H:melton,Melton,4,1720,9,5,4.2,1.7,1,1.3,1,2:05.72,29.27,29.22,0.4,-2.9
